Mes,Edad Empresa Cliente,Exhibidor,Recuento de Referencia,Suma de Cant. Dev.,Suma de Cant. Neta,Suma de Vta. - IVA
CUARTO TRIMESTRE,7,NO,8,0,76,289478
CUARTO TRIMESTRE,7,SI,25,0,147,444290
CUARTO TRIMESTRE,7,SI,14,0,67,157947
CUARTO TRIMESTRE,7,NO,14,0,143,287555
CUARTO TRIMESTRE,7,NO,18,0,230,438356
CUARTO TRIMESTRE,6,NO,19,0,332,548056
CUARTO TRIMESTRE,6,NO,9,0,124,284644
CUARTO TRIMESTRE,6,SI,15,0,92,501525
CUARTO TRIMESTRE,6,SI,19,0,305,635812
CUARTO TRIMESTRE,6,NO,20,0,157,467193
CUARTO TRIMESTRE,6,NO,16,0,51,312897
CUARTO TRIMESTRE,6,NO,11,8,35,93634
CUARTO TRIMESTRE,6,NO,17,0,208,418457
CUARTO TRIMESTRE,6,NO,25,0,331,574424
CUARTO TRIMESTRE,6,SI,16,0,31,190601
CUARTO TRIMESTRE,6,NO,18,6,94,224139
CUARTO TRIMESTRE,5,SI,29,0,307,724434
CUARTO TRIMESTRE,5,NO,5,0,102,120795
CUARTO TRIMESTRE,5,NO,13,14,57,153205
CUARTO TRIMESTRE,5,NO,23,0,302,572023
CUARTO TRIMESTRE,5,NO,16,0,156,321400
CUARTO TRIMESTRE,5,SI,29,0,197,518531
CUARTO TRIMESTRE,5,NO,10,0,241,594435
CUARTO TRIMESTRE,5,NO,10,0,66,145166
CUARTO TRIMESTRE,5,NO,1,0,81,73710
CUARTO TRIMESTRE,5,SI,18,1,61,227474
CUARTO TRIMESTRE,5,NO,29,0,166,779608
CUARTO TRIMESTRE,5,NO,3,0,40,85620
CUARTO TRIMESTRE,5,NO,11,0,56,154593
CUARTO TRIMESTRE,5,NO,8,1,19,123261
CUARTO TRIMESTRE,5,SI,34,0,463,902409
CUARTO TRIMESTRE,5,NO,14,0,42,298286
CUARTO TRIMESTRE,5,SI,20,0,28,265879
CUARTO TRIMESTRE,5,SI,20,1,66,248722
CUARTO TRIMESTRE,5,SI,34,6,137,616619
CUARTO TRIMESTRE,5,NO,22,268,446,895634
CUARTO TRIMESTRE,5,SI,25,0,199,459259
CUARTO TRIMESTRE,5,NO,15,0,301,425420
CUARTO TRIMESTRE,5,NO,14,0,172,428109
CUARTO TRIMESTRE,5,NO,23,1,67,213117
CUARTO TRIMESTRE,5,NO,25,6,176,698933
CUARTO TRIMESTRE,5,SI,26,0,358,833763
CUARTO TRIMESTRE,5,NO,13,0,212,598520
CUARTO TRIMESTRE,5,SI,19,0,36,270805
CUARTO TRIMESTRE,4,SI,18,0,98,705190
CUARTO TRIMESTRE,4,NO,11,0,116,338961
CUARTO TRIMESTRE,4,NO,13,0,375,514018
CUARTO TRIMESTRE,4,NO,18,0,115,433509
CUARTO TRIMESTRE,4,NO,9,0,18,128759
CUARTO TRIMESTRE,4,NO,21,1,280,591328
CUARTO TRIMESTRE,4,SI,12,0,206,489365
CUARTO TRIMESTRE,4,NO,27,1,168,380768
CUARTO TRIMESTRE,4,SI,21,0,71,384405
CUARTO TRIMESTRE,4,NO,20,0,251,506756
CUARTO TRIMESTRE,4,SI,20,0,158,304404
CUARTO TRIMESTRE,4,NO,13,2,79,197384
CUARTO TRIMESTRE,4,NO,20,0,381,802958
CUARTO TRIMESTRE,4,NO,7,0,161,192249
CUARTO TRIMESTRE,4,NO,22,0,131,382978
CUARTO TRIMESTRE,4,SI,17,0,144,519823
CUARTO TRIMESTRE,4,NO,22,1,93,230807
CUARTO TRIMESTRE,4,NO,23,1,134,770416
CUARTO TRIMESTRE,4,NO,14,0,165,256463
CUARTO TRIMESTRE,4,NO,16,0,70,264945
CUARTO TRIMESTRE,4,NO,28,0,187,419979
CUARTO TRIMESTRE,4,NO,12,0,29,110556
CUARTO TRIMESTRE,4,NO,19,1,100,401582
CUARTO TRIMESTRE,4,NO,10,0,62,147012
CUARTO TRIMESTRE,4,SI,25,0,262,920624
CUARTO TRIMESTRE,4,NO,22,0,179,539950
CUARTO TRIMESTRE,4,NO,17,0,159,538023
CUARTO TRIMESTRE,4,NO,14,0,137,245433
CUARTO TRIMESTRE,4,NO,27,0,286,490633
CUARTO TRIMESTRE,4,NO,6,0,40,482699
CUARTO TRIMESTRE,4,NO,17,1,126,406463
CUARTO TRIMESTRE,4,NO,7,0,83,667338
CUARTO TRIMESTRE,4,NO,23,0,255,945132
CUARTO TRIMESTRE,4,NO,26,0,192,428826
CUARTO TRIMESTRE,4,NO,27,0,167,390725
CUARTO TRIMESTRE,4,NO,31,4,210,630695
CUARTO TRIMESTRE,4,NO,26,1,145,704897
CUARTO TRIMESTRE,4,NO,15,0,184,729963
CUARTO TRIMESTRE,4,NO,10,0,101,172138
CUARTO TRIMESTRE,4,SI,23,0,52,377371
CUARTO TRIMESTRE,4,NO,7,0,13,85907
CUARTO TRIMESTRE,4,SI,30,0,269,571641
CUARTO TRIMESTRE,4,NO,47,0,257,813374
CUARTO TRIMESTRE,4,NO,38,0,208,879736
CUARTO TRIMESTRE,4,NO,8,0,45,149218
CUARTO TRIMESTRE,4,NO,12,5,46,191398
CUARTO TRIMESTRE,4,NO,6,0,29,287500
CUARTO TRIMESTRE,4,NO,3,0,14,170383
CUARTO TRIMESTRE,4,NO,23,0,63,370974
CUARTO TRIMESTRE,4,SI,25,0,180,427561
CUARTO TRIMESTRE,4,NO,13,0,43,360428
CUARTO TRIMESTRE,4,NO,10,0,71,428513
CUARTO TRIMESTRE,4,SI,28,0,235,514974
CUARTO TRIMESTRE,4,NO,3,0,99,109070
CUARTO TRIMESTRE,4,NO,20,0,125,294997
CUARTO TRIMESTRE,4,NO,30,0,164,484362
CUARTO TRIMESTRE,4,SI,17,0,22,259861
CUARTO TRIMESTRE,4,NO,34,0,96,340589
CUARTO TRIMESTRE,4,SI,19,5,51,270027
CUARTO TRIMESTRE,4,NO,18,0,181,322217
CUARTO TRIMESTRE,4,SI,12,3,26,104814
CUARTO TRIMESTRE,4,SI,39,0,134,498142
CUARTO TRIMESTRE,4,NO,19,1,114,522713
CUARTO TRIMESTRE,4,NO,16,22,84,220599
CUARTO TRIMESTRE,4,NO,7,1,54,220482
CUARTO TRIMESTRE,4,SI,21,0,295,425459
CUARTO TRIMESTRE,4,NO,18,0,128,464215
CUARTO TRIMESTRE,4,SI,12,0,108,251499
CUARTO TRIMESTRE,4,NO,13,4,60,308320
CUARTO TRIMESTRE,4,NO,17,0,25,204491
CUARTO TRIMESTRE,4,NO,17,0,167,340680
CUARTO TRIMESTRE,4,NO,18,0,192,364657
CUARTO TRIMESTRE,4,SI,17,0,41,484476
CUARTO TRIMESTRE,4,NO,25,79,202,390430
CUARTO TRIMESTRE,4,NO,11,0,76,254601
CUARTO TRIMESTRE,4,NO,23,0,200,449555
CUARTO TRIMESTRE,4,NO,24,0,186,385801
CUARTO TRIMESTRE,4,NO,17,1,73,274130
CUARTO TRIMESTRE,4,NO,11,0,186,261342
CUARTO TRIMESTRE,4,NO,10,0,12,116268
CUARTO TRIMESTRE,4,NO,27,0,382,728044
CUARTO TRIMESTRE,4,SI,29,49,106,273659
CUARTO TRIMESTRE,4,NO,18,0,175,290524
CUARTO TRIMESTRE,4,NO,10,0,50,142055
CUARTO TRIMESTRE,4,NO,13,1,88,184441
CUARTO TRIMESTRE,4,NO,10,4,45,144766
CUARTO TRIMESTRE,4,NO,12,0,34,265224
CUARTO TRIMESTRE,4,NO,19,0,150,367060
CUARTO TRIMESTRE,4,NO,20,0,284,421735
CUARTO TRIMESTRE,4,NO,25,0,174,417324
CUARTO TRIMESTRE,4,NO,31,9,304,746791
CUARTO TRIMESTRE,4,NO,16,0,175,572705
CUARTO TRIMESTRE,4,NO,10,0,13,110340
CUARTO TRIMESTRE,4,NO,1,0,160,557600
CUARTO TRIMESTRE,4,NO,17,0,60,244442
CUARTO TRIMESTRE,4,NO,33,0,405,881720
CUARTO TRIMESTRE,4,NO,22,0,185,387573
CUARTO TRIMESTRE,4,NO,15,0,187,372715
CUARTO TRIMESTRE,4,NO,6,0,32,42180
CUARTO TRIMESTRE,4,NO,12,0,18,118350
CUARTO TRIMESTRE,4,NO,9,6,73,192202
CUARTO TRIMESTRE,4,NO,6,0,7,88524
CUARTO TRIMESTRE,4,NO,26,0,258,652406
CUARTO TRIMESTRE,4,NO,15,0,88,305129
CUARTO TRIMESTRE,4,NO,31,0,211,436058
CUARTO TRIMESTRE,4,NO,13,0,74,165309
CUARTO TRIMESTRE,4,NO,18,7,573,924121
CUARTO TRIMESTRE,4,NO,16,0,19,133913
CUARTO TRIMESTRE,4,NO,21,5,94,354244
CUARTO TRIMESTRE,4,SI,19,0,217,442881
CUARTO TRIMESTRE,4,SI,20,0,263,691316
CUARTO TRIMESTRE,4,NO,6,20,37,234315
CUARTO TRIMESTRE,3,SI,20,0,26,263675
CUARTO TRIMESTRE,3,NO,30,0,184,439498
CUARTO TRIMESTRE,3,SI,11,0,53,170795
CUARTO TRIMESTRE,3,SI,20,1,124,423730
CUARTO TRIMESTRE,3,SI,7,0,7,38182
CUARTO TRIMESTRE,3,NO,24,0,80,292223
CUARTO TRIMESTRE,3,SI,36,0,60,426717
CUARTO TRIMESTRE,3,NO,6,0,136,161200
CUARTO TRIMESTRE,3,NO,16,11,85,351410
CUARTO TRIMESTRE,3,NO,12,0,38,208354
CUARTO TRIMESTRE,3,NO,4,0,33,69460
CUARTO TRIMESTRE,3,NO,20,1,258,404310
CUARTO TRIMESTRE,3,NO,16,0,29,169103
CUARTO TRIMESTRE,3,NO,21,0,129,275397
CUARTO TRIMESTRE,3,SI,16,1,111,272004
CUARTO TRIMESTRE,3,SI,39,0,325,631792
CUARTO TRIMESTRE,3,NO,19,1,284,664288
CUARTO TRIMESTRE,3,NO,13,0,137,242176
CUARTO TRIMESTRE,3,NO,9,0,65,136003
CUARTO TRIMESTRE,3,NO,15,0,28,285248
CUARTO TRIMESTRE,3,NO,30,3,141,444628
CUARTO TRIMESTRE,3,NO,19,0,274,538328
CUARTO TRIMESTRE,3,NO,7,14,32,75119
CUARTO TRIMESTRE,3,NO,12,0,96,330384
CUARTO TRIMESTRE,3,NO,23,0,51,343212
CUARTO TRIMESTRE,3,NO,24,7,258,414098
CUARTO TRIMESTRE,3,NO,11,4,9,48915
CUARTO TRIMESTRE,3,NO,3,0,249,843542
CUARTO TRIMESTRE,3,NO,31,1,85,344947
CUARTO TRIMESTRE,3,NO,18,0,370,808843
CUARTO TRIMESTRE,3,NO,11,9,129,327283
CUARTO TRIMESTRE,3,NO,6,0,19,89384
CUARTO TRIMESTRE,3,NO,13,0,190,290744
CUARTO TRIMESTRE,3,SI,17,0,196,330925
CUARTO TRIMESTRE,3,SI,4,0,9,68593
CUARTO TRIMESTRE,3,SI,34,0,383,922061
CUARTO TRIMESTRE,3,SI,30,0,169,552492
CUARTO TRIMESTRE,3,NO,18,1,32,220507
CUARTO TRIMESTRE,3,SI,47,0,108,667192
CUARTO TRIMESTRE,3,NO,22,1,111,306671
CUARTO TRIMESTRE,3,SI,38,0,378,901098
CUARTO TRIMESTRE,3,NO,16,0,61,193611
CUARTO TRIMESTRE,3,NO,4,3,2,24203
CUARTO TRIMESTRE,3,NO,29,1,122,425776
CUARTO TRIMESTRE,3,NO,45,8,358,688471
CUARTO TRIMESTRE,3,NO,22,0,102,331759
CUARTO TRIMESTRE,3,SI,45,1,78,736162
CUARTO TRIMESTRE,3,NO,43,0,381,863609
CUARTO TRIMESTRE,3,NO,5,0,20,72028
CUARTO TRIMESTRE,3,SI,38,0,349,875641
CUARTO TRIMESTRE,3,NO,10,4,55,127030
CUARTO TRIMESTRE,3,SI,37,0,179,884672
CUARTO TRIMESTRE,3,NO,22,0,173,446467
CUARTO TRIMESTRE,3,NO,14,0,39,174741
CUARTO TRIMESTRE,3,NO,20,19,103,205173
CUARTO TRIMESTRE,3,NO,18,0,58,340902
CUARTO TRIMESTRE,3,NO,19,0,182,355419
CUARTO TRIMESTRE,3,NO,10,1,127,216603
CUARTO TRIMESTRE,3,NO,3,0,11,28292
CUARTO TRIMESTRE,3,SI,14,6,68,173612
CUARTO TRIMESTRE,3,NO,16,0,72,227755
CUARTO TRIMESTRE,3,SI,48,0,312,834516
CUARTO TRIMESTRE,3,NO,15,0,209,380782
CUARTO TRIMESTRE,3,SI,20,0,181,310172
CUARTO TRIMESTRE,3,NO,16,0,248,847012
CUARTO TRIMESTRE,3,NO,16,0,85,183160
CUARTO TRIMESTRE,3,SI,24,0,36,330339
CUARTO TRIMESTRE,3,NO,21,0,254,912988
CUARTO TRIMESTRE,3,NO,25,1,164,326770
CUARTO TRIMESTRE,3,NO,15,0,142,238941
CUARTO TRIMESTRE,3,NO,13,0,108,195241
CUARTO TRIMESTRE,3,SI,27,0,188,677389
CUARTO TRIMESTRE,3,SI,8,0,11,91200
CUARTO TRIMESTRE,3,NO,18,0,82,188100
CUARTO TRIMESTRE,3,NO,10,0,381,659322
CUARTO TRIMESTRE,2,SI,21,4,114,334882
CUARTO TRIMESTRE,2,NO,32,0,254,576616
CUARTO TRIMESTRE,2,NO,20,2,46,327471
CUARTO TRIMESTRE,2,NO,16,0,264,547015
CUARTO TRIMESTRE,2,NO,10,0,167,279230
CUARTO TRIMESTRE,2,SI,20,0,165,291446
CUARTO TRIMESTRE,2,NO,8,0,88,203232
CUARTO TRIMESTRE,2,SI,20,0,25,375954
CUARTO TRIMESTRE,2,NO,10,0,32,206924
CUARTO TRIMESTRE,2,SI,39,0,304,921030
CUARTO TRIMESTRE,2,SI,27,9,170,419777
CUARTO TRIMESTRE,2,NO,34,4,377,747550
CUARTO TRIMESTRE,2,NO,18,0,70,279172
CUARTO TRIMESTRE,2,NO,3,0,6,24360
CUARTO TRIMESTRE,2,SI,24,0,287,569053
CUARTO TRIMESTRE,2,NO,17,0,127,210335
CUARTO TRIMESTRE,2,SI,31,0,231,682425
CUARTO TRIMESTRE,2,NO,22,33,110,449285
CUARTO TRIMESTRE,2,NO,4,0,32,29912
CUARTO TRIMESTRE,2,NO,19,0,268,418449
CUARTO TRIMESTRE,2,NO,6,0,80,152838
CUARTO TRIMESTRE,2,SI,34,2,209,435114
CUARTO TRIMESTRE,2,NO,27,52,-14,192497
CUARTO TRIMESTRE,2,NO,23,0,235,503523
CUARTO TRIMESTRE,2,NO,8,0,20,86928
CUARTO TRIMESTRE,2,NO,33,9,82,469775
CUARTO TRIMESTRE,2,SI,22,0,258,640114
CUARTO TRIMESTRE,2,NO,24,0,275,559233
CUARTO TRIMESTRE,2,NO,1,0,1,16134
CUARTO TRIMESTRE,2,NO,23,0,59,540420
CUARTO TRIMESTRE,2,NO,17,0,169,341097
CUARTO TRIMESTRE,2,NO,15,1,20,114777
CUARTO TRIMESTRE,2,NO,15,1,69,145184
CUARTO TRIMESTRE,2,NO,8,0,17,125042
CUARTO TRIMESTRE,2,NO,24,0,307,480332
CUARTO TRIMESTRE,1,SI,18,0,60,267951
CUARTO TRIMESTRE,1,SI,28,0,242,523593
CUARTO TRIMESTRE,1,NO,2,1,1,2506
CUARTO TRIMESTRE,1,NO,10,0,123,190456
CUARTO TRIMESTRE,1,NO,17,12,262,502719
CUARTO TRIMESTRE,1,NO,1,0,2,5660
CUARTO TRIMESTRE,1,NO,3,0,6,59938
CUARTO TRIMESTRE,1,SI,29,0,266,543667
CUARTO TRIMESTRE,1,NO,10,0,12,80634
CUARTO TRIMESTRE,1,SI,27,0,232,616606
CUARTO TRIMESTRE,1,NO,22,0,201,795858
CUARTO TRIMESTRE,1,NO,11,6,125,222222
CUARTO TRIMESTRE,1,SI,30,0,341,846681
CUARTO TRIMESTRE,1,SI,11,0,49,120626
CUARTO TRIMESTRE,1,NO,4,0,36,72779
CUARTO TRIMESTRE,1,SI,34,4,99,504988
CUARTO TRIMESTRE,1,SI,38,0,384,748836
CUARTO TRIMESTRE,1,NO,13,0,129,443688
CUARTO TRIMESTRE,1,SI,16,0,177,314521
CUARTO TRIMESTRE,1,NO,8,0,144,346057
CUARTO TRIMESTRE,1,NO,8,0,10,69161
CUARTO TRIMESTRE,1,NO,15,0,163,376160
CUARTO TRIMESTRE,1,NO,9,0,53,113785
CUARTO TRIMESTRE,1,NO,26,0,54,328649
CUARTO TRIMESTRE,1,NO,15,2,74,351079
CUARTO TRIMESTRE,1,NO,15,0,303,497593
CUARTO TRIMESTRE,1,NO,11,0,60,325106
CUARTO TRIMESTRE,1,NO,21,0,228,478106
CUARTO TRIMESTRE,1,NO,17,0,82,206516
CUARTO TRIMESTRE,1,NO,19,0,421,691756
CUARTO TRIMESTRE,1,NO,27,0,81,284807
CUARTO TRIMESTRE,1,NO,1,1,0,0
CUARTO TRIMESTRE,1,NO,23,0,162,403611
CUARTO TRIMESTRE,1,NO,6,0,16,34065
CUARTO TRIMESTRE,1,NO,13,0,16,111031
CUARTO TRIMESTRE,1,NO,10,1,17,115235
CUARTO TRIMESTRE,1,NO,20,1,101,191862
CUARTO TRIMESTRE,1,NO,3,1,18,249179
CUARTO TRIMESTRE,1,NO,13,0,104,279054
CUARTO TRIMESTRE,1,SI,23,0,98,266966
CUARTO TRIMESTRE,1,NO,27,0,92,338904
CUARTO TRIMESTRE,1,NO,18,0,41,205139
CUARTO TRIMESTRE,1,NO,18,6,131,305326
CUARTO TRIMESTRE,1,NO,21,0,66,549125
CUARTO TRIMESTRE,1,NO,9,0,49,74569
CUARTO TRIMESTRE,1,SI,15,20,69,187869
CUARTO TRIMESTRE,1,NO,20,0,39,328937
CUARTO TRIMESTRE,1,SI,12,0,17,178037
CUARTO TRIMESTRE,1,SI,11,0,25,200317
CUARTO TRIMESTRE,1,NO,6,0,9,100527
CUARTO TRIMESTRE,1,NO,35,0,194,559270
CUARTO TRIMESTRE,0,SI,33,0,386,744786
CUARTO TRIMESTRE,0,NO,12,0,15,162846
CUARTO TRIMESTRE,0,SI,6,0,8,61294
CUARTO TRIMESTRE,0,SI,4,0,6,45950
CUARTO TRIMESTRE,0,NO,38,0,172,632166
CUARTO TRIMESTRE,0,SI,16,0,100,336249
CUARTO TRIMESTRE,0,NO,14,0,141,227351
CUARTO TRIMESTRE,0,SI,11,0,16,128742
CUARTO TRIMESTRE,0,NO,19,8,129,225121
CUARTO TRIMESTRE,0,NO,5,0,11,63473
CUARTO TRIMESTRE,0,NO,22,0,88,375139
CUARTO TRIMESTRE,0,NO,5,0,39,230439
CUARTO TRIMESTRE,0,SI,21,0,40,292280
CUARTO TRIMESTRE,0,NO,4,0,5,75577
CUARTO TRIMESTRE,0,NO,15,0,88,595403
CUARTO TRIMESTRE,0,SI,29,0,205,722683
CUARTO TRIMESTRE,0,SI,1,0,1,19392
CUARTO TRIMESTRE,0,NO,17,0,82,195638
CUARTO TRIMESTRE,0,SI,9,0,11,100787
CUARTO TRIMESTRE,0,SI,24,0,171,559771
CUARTO TRIMESTRE,0,NO,6,0,43,123273
CUARTO TRIMESTRE,0,NO,27,0,378,611539
CUARTO TRIMESTRE,0,NO,7,0,166,356656
CUARTO TRIMESTRE,0,SI,16,0,168,522910
CUARTO TRIMESTRE,0,SI,8,0,90,621372
CUARTO TRIMESTRE,0,NO,9,0,89,175846
CUARTO TRIMESTRE,0,NO,11,0,47,104691
CUARTO TRIMESTRE,0,NO,9,0,13,71978
CUARTO TRIMESTRE,0,NO,20,0,119,352945
CUARTO TRIMESTRE,0,NO,17,6,121,404938
CUARTO TRIMESTRE,0,NO,12,0,54,161393
CUARTO TRIMESTRE,0,NO,21,0,90,387083
CUARTO TRIMESTRE,0,NO,18,0,53,287295
CUARTO TRIMESTRE,0,NO,19,2,277,381667
CUARTO TRIMESTRE,0,NO,3,0,28,69756
CUARTO TRIMESTRE,0,NO,15,0,79,407036
CUARTO TRIMESTRE,0,SI,17,3,20,261677
CUARTO TRIMESTRE,0,SI,9,0,14,157888
CUARTO TRIMESTRE,0,SI,9,0,37,109866
CUARTO TRIMESTRE,0,NO,18,0,131,326175
CUARTO TRIMESTRE,0,SI,27,0,94,412779
CUARTO TRIMESTRE,0,NO,10,5,17,57747
CUARTO TRIMESTRE,0,NO,16,5,18,81755
CUARTO TRIMESTRE,0,NO,13,0,26,219432
CUARTO TRIMESTRE,0,NO,14,0,24,242612
CUARTO TRIMESTRE,0,NO,15,0,109,279837
CUARTO TRIMESTRE,0,SI,38,1,191,636698
CUARTO TRIMESTRE,0,NO,21,0,132,341479
CUARTO TRIMESTRE,0,NO,17,0,90,247356
CUARTO TRIMESTRE,0,NO,14,0,132,247569
CUARTO TRIMESTRE,0,NO,29,0,477,824121
CUARTO TRIMESTRE,0,NO,11,0,44,119041
CUARTO TRIMESTRE,0,NO,18,0,59,181184
CUARTO TRIMESTRE,0,NO,7,0,19,48901
CUARTO TRIMESTRE,0,NO,10,0,28,68179
CUARTO TRIMESTRE,0,NO,8,0,40,81095
CUARTO TRIMESTRE,0,NO,14,4,16,201423
CUARTO TRIMESTRE,0,NO,13,0,107,292468
CUARTO TRIMESTRE,0,NO,4,0,54,53172
CUARTO TRIMESTRE,0,NO,33,0,379,813653
CUARTO TRIMESTRE,0,NO,17,1,364,566564
CUARTO TRIMESTRE,0,NO,8,0,37,283692
CUARTO TRIMESTRE,0,NO,11,0,38,257033
CUARTO TRIMESTRE,0,NO,4,0,48,55450
CUARTO TRIMESTRE,0,NO,12,15,69,213812
CUARTO TRIMESTRE,0,SI,12,0,66,197018
CUARTO TRIMESTRE,0,SI,18,1,35,288034
CUARTO TRIMESTRE,0,NO,20,0,134,367267
CUARTO TRIMESTRE,0,NO,19,0,85,263851
CUARTO TRIMESTRE,0,NO,14,0,82,250567
CUARTO TRIMESTRE,0,SI,11,0,13,93622
CUARTO TRIMESTRE,0,SI,9,0,17,119317
CUARTO TRIMESTRE,0,NO,43,0,186,679853
CUARTO TRIMESTRE,0,SI,18,0,57,672971
CUARTO TRIMESTRE,0,NO,10,0,79,162134
CUARTO TRIMESTRE,0,NO,9,0,100,213336
CUARTO TRIMESTRE,0,NO,16,0,94,206025
CUARTO TRIMESTRE,0,SI,26,0,33,256922
CUARTO TRIMESTRE,0,SI,17,1,23,160028
CUARTO TRIMESTRE,0,NO,14,0,23,206818
CUARTO TRIMESTRE,0,NO,23,35,92,299313
CUARTO TRIMESTRE,0,NO,11,0,112,262830
CUARTO TRIMESTRE,0,NO,14,0,40,150813
CUARTO TRIMESTRE,0,NO,22,0,84,254659
CUARTO TRIMESTRE,0,NO,1,0,1,8229
CUARTO TRIMESTRE,0,NO,4,1,3,25574
CUARTO TRIMESTRE,0,NO,24,0,416,776231
CUARTO TRIMESTRE,0,NO,2,0,2,5610
CUARTO TRIMESTRE,0,NO,28,0,142,477117
CUARTO TRIMESTRE,0,NO,14,0,20,145972
CUARTO TRIMESTRE,0,NO,22,0,250,401347
CUARTO TRIMESTRE,0,NO,13,0,96,260783
CUARTO TRIMESTRE,0,NO,19,0,81,287547
CUARTO TRIMESTRE,0,NO,4,0,5,28158
CUARTO TRIMESTRE,0,NO,23,0,137,311003
CUARTO TRIMESTRE,0,NO,23,0,215,655814
CUARTO TRIMESTRE,0,NO,9,5,124,344172
CUARTO TRIMESTRE,0,NO,11,0,11,97378
CUARTO TRIMESTRE,0,NO,21,4,122,178873
CUARTO TRIMESTRE,0,NO,18,0,129,604852
CUARTO TRIMESTRE,0,NO,17,0,40,279885
CUARTO TRIMESTRE,0,NO,5,0,10,129438
CUARTO TRIMESTRE,0,NO,16,0,150,370096
CUARTO TRIMESTRE,0,SI,9,0,277,621743
CUARTO TRIMESTRE,0,NO,13,8,66,115017
CUARTO TRIMESTRE,0,SI,10,0,48,202452
CUARTO TRIMESTRE,0,NO,45,0,215,635754
CUARTO TRIMESTRE,0,NO,6,0,14,59298
CUARTO TRIMESTRE,0,NO,5,0,5,51632
CUARTO TRIMESTRE,0,NO,9,0,24,116702
CUARTO TRIMESTRE,0,NO,3,0,11,49194
CUARTO TRIMESTRE,0,NO,3,0,9,68580
CUARTO TRIMESTRE,0,NO,6,2,7,79330
CUARTO TRIMESTRE,0,NO,14,0,68,207299
CUARTO TRIMESTRE,0,NO,5,0,32,630495
CUARTO TRIMESTRE,0,NO,4,0,7,60559
CUARTO TRIMESTRE,0,NO,5,0,5,47670
TERCER TRIMESTRE,10,NO,17,0,173,222934
TERCER TRIMESTRE,10,NO,14,0,185,294890
TERCER TRIMESTRE,10,NO,6,0,24,65824
TERCER TRIMESTRE,10,SI,27,0,214,484359
TERCER TRIMESTRE,10,SI,20,0,171,293009
TERCER TRIMESTRE,10,NO,26,1,111,309249
TERCER TRIMESTRE,10,NO,19,0,131,404889
TERCER TRIMESTRE,10,SI,20,0,170,263682
TERCER TRIMESTRE,10,NO,24,0,130,321355
TERCER TRIMESTRE,10,SI,3,0,16,203745
TERCER TRIMESTRE,10,NO,19,0,154,299128
TERCER TRIMESTRE,10,NO,22,0,273,496583
TERCER TRIMESTRE,10,NO,10,0,86,139473
TERCER TRIMESTRE,10,NO,8,0,40,197711
TERCER TRIMESTRE,10,NO,19,0,355,581702
TERCER TRIMESTRE,11,NO,6,0,53,66613
TERCER TRIMESTRE,11,NO,14,0,166,243047
TERCER TRIMESTRE,11,SI,11,58,44,95558
TERCER TRIMESTRE,11,SI,29,1,215,651126
TERCER TRIMESTRE,11,NO,19,0,164,286131
TERCER TRIMESTRE,11,NO,3,0,3,19874
TERCER TRIMESTRE,11,NO,16,0,98,321042
TERCER TRIMESTRE,11,NO,29,0,463,831365
TERCER TRIMESTRE,11,SI,25,0,405,647073
TERCER TRIMESTRE,11,SI,20,3,415,531544
TERCER TRIMESTRE,11,NO,23,1,287,620372
TERCER TRIMESTRE,11,NO,9,0,56,91357
TERCER TRIMESTRE,11,NO,10,0,16,121344
TERCER TRIMESTRE,11,SI,10,0,48,142901
TERCER TRIMESTRE,11,NO,28,0,141,436439
TERCER TRIMESTRE,11,NO,29,0,97,439141
TERCER TRIMESTRE,11,SI,23,0,296,497496
TERCER TRIMESTRE,11,NO,21,0,206,359960
TERCER TRIMESTRE,11,SI,15,0,123,370973
TERCER TRIMESTRE,11,SI,25,0,48,469677
TERCER TRIMESTRE,11,NO,25,0,246,379254
TERCER TRIMESTRE,11,NO,18,0,113,288541
TERCER TRIMESTRE,11,SI,53,0,186,849432
TERCER TRIMESTRE,11,NO,16,0,143,245737
TERCER TRIMESTRE,11,NO,25,0,85,528752
TERCER TRIMESTRE,11,SI,21,2,197,377987
TERCER TRIMESTRE,11,NO,25,1,164,402882
TERCER TRIMESTRE,11,NO,22,0,242,437743
TERCER TRIMESTRE,11,NO,20,3,82,505278
TERCER TRIMESTRE,11,NO,30,37,277,479348
TERCER TRIMESTRE,11,NO,18,0,170,395857
TERCER TRIMESTRE,11,SI,37,0,339,900003
TERCER TRIMESTRE,11,NO,1,0,1,710
TERCER TRIMESTRE,11,NO,16,0,37,135213
TERCER TRIMESTRE,11,SI,38,1,53,412057
TERCER TRIMESTRE,11,NO,15,0,101,262776
TERCER TRIMESTRE,11,SI,37,0,55,467817
TERCER TRIMESTRE,11,NO,12,0,16,96237
TERCER TRIMESTRE,11,SI,34,1,264,830936
TERCER TRIMESTRE,11,NO,2,0,5,73704
TERCER TRIMESTRE,11,NO,12,0,76,264615
TERCER TRIMESTRE,11,NO,22,0,152,586486
TERCER TRIMESTRE,11,NO,11,0,34,199753
TERCER TRIMESTRE,11,SI,20,0,118,310094
TERCER TRIMESTRE,11,SI,26,0,160,608162
TERCER TRIMESTRE,11,NO,17,0,35,260324
TERCER TRIMESTRE,11,NO,29,6,281,573862
TERCER TRIMESTRE,11,NO,28,8,135,371922
TERCER TRIMESTRE,11,NO,8,0,33,87920
TERCER TRIMESTRE,11,NO,23,2,482,657369
